PERMNO,date,TICKER,COMNAM,PRC,VOL,RET,SHROUT
59328,2024-12-23,INTC,INTEL CORP,20.20000,57550356,0.034836,4313000
59328,2024-12-24,INTC,INTEL CORP,20.40000,29675055,0.009901,4313000
59328,2024-12-26,INTC,INTEL CORP,20.44000,39719645,0.001961,4313000
59328,2024-12-27,INTC,INTEL CORP,20.30000,48018603,-0.006849,4313000
59328,2024-12-30,INTC,INTEL CORP,19.82000,59341690,-0.023645,4313000
59328,2024-12-31,INTC,INTEL CORP,20.05000,49567621,0.011604,4313000
61241,2023-01-03,AMD,ADVANCED MICRO DEVICES INC,64.02000,46810596,-0.011579,1612000
61241,2023-01-04,AMD,ADVANCED MICRO DEVICES INC,64.66000,47441372,0.009997,1612000
61241,2023-01-05,AMD,ADVANCED MICRO DEVICES INC,62.33000,46114438,-0.036035,1612000
61241,2023-01-06,AMD,ADVANCED MICRO DEVICES INC,63.96000,69997717,0.026151,1612000
61241,2023-01-09,AMD,ADVANCED MICRO DEVICES INC,67.24000,69697295,0.051282,1612000
61241,2023-01-10,AMD,ADVANCED MICRO DEVICES INC,68.05000,41117933,0.012046,1612000
61241,2023-01-11,AMD,ADVANCED MICRO DEVICES INC,69.06000,44440884,0.014842,1612000
61241,2023-01-12,AMD,ADVANCED MICRO DEVICES INC,70.80000,70015044,0.025196,1612000
61241,2023-01-13,AMD,ADVANCED MICRO DEVICES INC,71.00000,45719072,0.002825,1612000
61241,2023-01-17,AMD,ADVANCED MICRO DEVICES INC,71.59000,42578983,0.008310,1612000
61241,2023-01-18,AMD,ADVANCED MICRO DEVICES INC,70.53000,39519273,-0.014807,1612000
61241,2023-01-19,AMD,ADVANCED MICRO DEVICES INC,67.71000,47159337,-0.039983,1612000
61241,2023-01-20,AMD,ADVANCED MICRO DEVICES INC,70.07000,47671842,0.034855,1612000
61241,2023-01-23,AMD,ADVANCED MICRO DEVICES INC,76.53000,84159870,0.092194,1612000
61241,2023-01-24,AMD,ADVANCED MICRO DEVICES INC,74.70000,60781754,-0.023912,1612000
61241,2023-01-25,AMD,ADVANCED MICRO DEVICES INC,74.91000,49906720,0.002811,1612000
61241,2023-01-26,AMD,ADVANCED MICRO DEVICES INC,75.16000,49518689,0.003337,1612000
61241,2023-01-27,AMD,ADVANCED MICRO DEVICES INC,75.40000,58052573,0.003193,1612000
61241,2023-01-30,AMD,ADVANCED MICRO DEVICES INC,72.45000,48056550,-0.039125,1612000
61241,2023-01-31,AMD,ADVANCED MICRO DEVICES INC,75.15000,71538612,0.037267,1612000
61241,2023-02-01,AMD,ADVANCED MICRO DEVICES INC,84.64000,152363304,0.126281,1612000
61241,2023-02-02,AMD,ADVANCED MICRO DEVICES INC,88.31000,97726644,0.043360,1612000
61241,2023-02-03,AMD,ADVANCED MICRO DEVICES INC,86.09000,66508308,-0.025139,1612000
61241,2023-02-06,AMD,ADVANCED MICRO DEVICES INC,83.68000,52995357,-0.027994,1612000
61241,2023-02-07,AMD,ADVANCED MICRO DEVICES INC,85.91000,65246798,0.026649,1612000
61241,2023-02-08,AMD,ADVANCED MICRO DEVICES INC,84.69000,54105314,-0.014201,1612000
61241,2023-02-09,AMD,ADVANCED MICRO DEVICES INC,83.21000,46498541,-0.017476,1612000
61241,2023-02-10,AMD,ADVANCED MICRO DEVICES INC,81.48000,49303323,-0.020791,1612000
61241,2023-02-13,AMD,ADVANCED MICRO DEVICES INC,83.13000,45330735,0.020250,1612000
61241,2023-02-14,AMD,ADVANCED MICRO DEVICES INC,85.95000,55960181,0.033923,1612000
61241,2023-02-15,AMD,ADVANCED MICRO DEVICES INC,85.18000,46448920,-0.008959,1612000
61241,2023-02-16,AMD,ADVANCED MICRO DEVICES INC,80.08000,57702532,-0.059873,1612000
61241,2023-02-17,AMD,ADVANCED MICRO DEVICES INC,78.50000,47782344,-0.019730,1612000
61241,2023-02-21,AMD,ADVANCED MICRO DEVICES INC,76.77000,43971528,-0.022038,1612000
61241,2023-02-22,AMD,ADVANCED MICRO DEVICES INC,76.61000,50223337,-0.002084,1611388
61241,2023-02-23,AMD,ADVANCED MICRO DEVICES INC,79.75000,76296746,0.040987,1611388
61241,2023-02-24,AMD,ADVANCED MICRO DEVICES INC,78.09000,46614784,-0.020815,1611388
61241,2023-02-27,AMD,ADVANCED MICRO DEVICES INC,78.77000,45577170,0.008708,1611388
61241,2023-02-28,AMD,ADVANCED MICRO DEVICES INC,78.58000,44178804,-0.002412,1611388
61241,2023-03-01,AMD,ADVANCED MICRO DEVICES INC,78.29000,44225235,-0.003691,1611388
61241,2023-03-02,AMD,ADVANCED MICRO DEVICES INC,80.44000,60103584,0.027462,1611388
61241,2023-03-03,AMD,ADVANCED MICRO DEVICES INC,81.52000,54484069,0.013426,1611388
61241,2023-03-06,AMD,ADVANCED MICRO DEVICES INC,81.16000,54477378,-0.004416,1611388
61241,2023-03-07,AMD,ADVANCED MICRO DEVICES INC,82.11000,70869267,0.011705,1611388
61241,2023-03-08,AMD,ADVANCED MICRO DEVICES INC,85.37000,69447930,0.039703,1611388
61241,2023-03-09,AMD,ADVANCED MICRO DEVICES INC,84.03000,79418574,-0.015696,1611388
61241,2023-03-10,AMD,ADVANCED MICRO DEVICES INC,82.67000,70194677,-0.016185,1611388
61241,2023-03-13,AMD,ADVANCED MICRO DEVICES INC,82.01000,65164751,-0.007984,1611388
61241,2023-03-14,AMD,ADVANCED MICRO DEVICES INC,87.45000,66561800,0.066333,1611388
61241,2023-03-15,AMD,ADVANCED MICRO DEVICES INC,89.68000,86042860,0.025500,1611388
61241,2023-03-16,AMD,ADVANCED MICRO DEVICES INC,96.60000,115898679,0.077163,1611388
61241,2023-03-17,AMD,ADVANCED MICRO DEVICES INC,97.84000,93977757,0.012836,1611388
61241,2023-03-20,AMD,ADVANCED MICRO DEVICES INC,96.81000,91906488,-0.010527,1611388
61241,2023-03-21,AMD,ADVANCED MICRO DEVICES INC,95.93000,85232538,-0.009090,1611388
61241,2023-03-22,AMD,ADVANCED MICRO DEVICES INC,97.58000,110713929,0.017200,1609406
61241,2023-03-23,AMD,ADVANCED MICRO DEVICES INC,100.28000,84000379,0.027670,1609406
61241,2023-03-24,AMD,ADVANCED MICRO DEVICES INC,97.95000,64704123,-0.023235,1609406
61241,2023-03-27,AMD,ADVANCED MICRO DEVICES INC,96.61000,57403671,-0.013680,1609406
61241,2023-03-28,AMD,ADVANCED MICRO DEVICES INC,94.56000,59099138,-0.021219,1609406
61241,2023-03-29,AMD,ADVANCED MICRO DEVICES INC,96.09000,55271091,0.016180,1609406
61241,2023-03-30,AMD,ADVANCED MICRO DEVICES INC,97.88000,59642407,0.018628,1609406
61241,2023-03-31,AMD,ADVANCED MICRO DEVICES INC,98.01000,55817100,0.001328,1609000
61241,2023-04-03,AMD,ADVANCED MICRO DEVICES INC,96.56000,50604891,-0.014794,1609000
61241,2023-04-04,AMD,ADVANCED MICRO DEVICES INC,95.87000,43149633,-0.007146,1609000
61241,2023-04-05,AMD,ADVANCED MICRO DEVICES INC,92.56000,52933611,-0.034526,1609000
61241,2023-04-06,AMD,ADVANCED MICRO DEVICES INC,92.47000,47744489,-0.000972,1609000
61241,2023-04-10,AMD,ADVANCED MICRO DEVICES INC,95.48000,52659644,0.032551,1609000
61241,2023-04-11,AMD,ADVANCED MICRO DEVICES INC,94.03000,51874703,-0.015186,1609000
61241,2023-04-12,AMD,ADVANCED MICRO DEVICES INC,92.33000,53343298,-0.018079,1609000
61241,2023-04-13,AMD,ADVANCED MICRO DEVICES INC,92.09000,40542265,-0.002599,1609000
61241,2023-04-14,AMD,ADVANCED MICRO DEVICES INC,91.75000,38685295,-0.003692,1609000
61241,2023-04-17,AMD,ADVANCED MICRO DEVICES INC,89.87000,47176688,-0.020490,1609000
61241,2023-04-18,AMD,ADVANCED MICRO DEVICES INC,89.78000,46161042,-0.001001,1609000
61241,2023-04-19,AMD,ADVANCED MICRO DEVICES INC,89.94000,37285459,0.001782,1609000
61241,2023-04-20,AMD,ADVANCED MICRO DEVICES INC,90.11000,47049057,0.001890,1609000
61241,2023-04-21,AMD,ADVANCED MICRO DEVICES INC,88.43000,41058654,-0.018644,1609000
61241,2023-04-24,AMD,ADVANCED MICRO DEVICES INC,87.57000,40390159,-0.009725,1609000
61241,2023-04-25,AMD,ADVANCED MICRO DEVICES INC,83.80000,52701103,-0.043051,1609000
61241,2023-04-26,AMD,ADVANCED MICRO DEVICES INC,85.94000,47723278,0.025537,1609000
61241,2023-04-27,AMD,ADVANCED MICRO DEVICES INC,87.44000,53047214,0.017454,1609000
61241,2023-04-28,AMD,ADVANCED MICRO DEVICES INC,89.37000,50619256,0.022072,1610362
61241,2023-05-01,AMD,ADVANCED MICRO DEVICES INC,89.69000,59291507,0.003581,1610362
61241,2023-05-02,AMD,ADVANCED MICRO DEVICES INC,89.91000,70448402,0.002453,1610362
61241,2023-05-03,AMD,ADVANCED MICRO DEVICES INC,81.62000,109338289,-0.092203,1610362
61241,2023-05-04,AMD,ADVANCED MICRO DEVICES INC,86.61000,122646700,0.061137,1610362
61241,2023-05-05,AMD,ADVANCED MICRO DEVICES INC,89.84000,78362342,0.037294,1610362
61241,2023-05-08,AMD,ADVANCED MICRO DEVICES INC,95.04000,95400627,0.057881,1610362
61241,2023-05-09,AMD,ADVANCED MICRO DEVICES INC,95.06000,68620538,0.000210,1610362
61241,2023-05-10,AMD,ADVANCED MICRO DEVICES INC,97.02000,95559240,0.020619,1610362
61241,2023-05-11,AMD,ADVANCED MICRO DEVICES INC,97.10000,57011593,0.000825,1610362
61241,2023-05-12,AMD,ADVANCED MICRO DEVICES INC,95.26000,53788393,-0.018949,1610362
61241,2023-05-15,AMD,ADVANCED MICRO DEVICES INC,97.40000,51693584,0.022465,1610362
61241,2023-05-16,AMD,ADVANCED MICRO DEVICES INC,101.48000,90539726,0.041889,1610362
61241,2023-05-17,AMD,ADVANCED MICRO DEVICES INC,103.75000,75185344,0.022369,1610362
61241,2023-05-18,AMD,ADVANCED MICRO DEVICES INC,107.93000,74293066,0.040289,1610362
61241,2023-05-19,AMD,ADVANCED MICRO DEVICES INC,105.82000,67830080,-0.019550,1610362
61241,2023-05-22,AMD,ADVANCED MICRO DEVICES INC,108.00000,65378744,0.020601,1610362
61241,2023-05-23,AMD,ADVANCED MICRO DEVICES INC,108.12000,73036560,0.001111,1610362
61241,2023-05-24,AMD,ADVANCED MICRO DEVICES INC,108.27000,65865896,0.001387,1610362
61241,2023-05-25,AMD,ADVANCED MICRO DEVICES INC,120.35000,108364157,0.111573,1610362
61241,2023-05-26,AMD,ADVANCED MICRO DEVICES INC,127.03000,92814051,0.055505,1610362
61241,2023-05-30,AMD,ADVANCED MICRO DEVICES INC,125.27000,98781084,-0.013855,1610362
61241,2023-05-31,AMD,ADVANCED MICRO DEVICES INC,118.21000,87366847,-0.056358,1610362
61241,2023-06-01,AMD,ADVANCED MICRO DEVICES INC,119.47000,65974973,0.010659,1610362
61241,2023-06-02,AMD,ADVANCED MICRO DEVICES INC,117.86000,52346703,-0.013476,1610362
61241,2023-06-05,AMD,ADVANCED MICRO DEVICES INC,117.93000,52554662,0.000594,1610362
61241,2023-06-06,AMD,ADVANCED MICRO DEVICES INC,124.23000,75217868,0.053422,1610362
61241,2023-06-07,AMD,ADVANCED MICRO DEVICES INC,117.83000,81705655,-0.051517,1610362
61241,2023-06-08,AMD,ADVANCED MICRO DEVICES INC,121.05000,65202348,0.027328,1610362
61241,2023-06-09,AMD,ADVANCED MICRO DEVICES INC,124.92000,75070101,0.031970,1610362
61241,2023-06-12,AMD,ADVANCED MICRO DEVICES INC,129.19000,85583672,0.034182,1610362
61241,2023-06-13,AMD,ADVANCED MICRO DEVICES INC,124.53000,132311078,-0.036071,1610362
61241,2023-06-14,AMD,ADVANCED MICRO DEVICES INC,127.33000,95780542,0.022485,1610362
61241,2023-06-15,AMD,ADVANCED MICRO DEVICES INC,124.24000,85494891,-0.024268,1610362
61241,2023-06-16,AMD,ADVANCED MICRO DEVICES INC,120.08000,81881051,-0.033484,1610362
61241,2023-06-20,AMD,ADVANCED MICRO DEVICES INC,118.93000,58809888,-0.009577,1610362
61241,2023-06-21,AMD,ADVANCED MICRO DEVICES INC,112.11000,82761230,-0.057345,1610362
61241,2023-06-22,AMD,ADVANCED MICRO DEVICES INC,110.70000,70620282,-0.012577,1610362
61241,2023-06-23,AMD,ADVANCED MICRO DEVICES INC,110.01000,73541890,-0.006233,1610362
61241,2023-06-26,AMD,ADVANCED MICRO DEVICES INC,107.51000,68512641,-0.022725,1610362
61241,2023-06-27,AMD,ADVANCED MICRO DEVICES INC,110.39000,59339147,0.026788,1610362
61241,2023-06-28,AMD,ADVANCED MICRO DEVICES INC,110.17000,67451312,-0.001993,1610362
61241,2023-06-29,AMD,ADVANCED MICRO DEVICES INC,111.24000,58294219,0.009712,1610362
61241,2023-06-30,AMD,ADVANCED MICRO DEVICES INC,113.91000,53349544,0.024002,1614000
61241,2023-07-03,AMD,ADVANCED MICRO DEVICES INC,115.82000,31846839,0.016768,1614000
61241,2023-07-05,AMD,ADVANCED MICRO DEVICES INC,113.95000,49463758,-0.016146,1614000
61241,2023-07-06,AMD,ADVANCED MICRO DEVICES INC,113.48000,42369708,-0.004125,1614000
61241,2023-07-07,AMD,ADVANCED MICRO DEVICES INC,113.17000,37161549,-0.002732,1614000
61241,2023-07-10,AMD,ADVANCED MICRO DEVICES INC,113.58000,49305787,0.003623,1614000
61241,2023-07-11,AMD,ADVANCED MICRO DEVICES INC,111.32000,59831422,-0.019898,1614000
61241,2023-07-12,AMD,ADVANCED MICRO DEVICES INC,114.58000,57947846,0.029285,1614000
61241,2023-07-13,AMD,ADVANCED MICRO DEVICES INC,115.92000,49177607,0.011695,1614000
61241,2023-07-14,AMD,ADVANCED MICRO DEVICES INC,115.94000,91783290,0.000173,1614000
61241,2023-07-17,AMD,ADVANCED MICRO DEVICES INC,118.32000,68510778,0.020528,1614000
61241,2023-07-18,AMD,ADVANCED MICRO DEVICES INC,117.93000,57910209,-0.003296,1614000
61241,2023-07-19,AMD,ADVANCED MICRO DEVICES INC,116.43000,70308280,-0.012719,1614000
61241,2023-07-20,AMD,ADVANCED MICRO DEVICES INC,110.25000,76245259,-0.053079,1614000
61241,2023-07-21,AMD,ADVANCED MICRO DEVICES INC,110.95000,76886821,0.006349,1614000
61241,2023-07-24,AMD,ADVANCED MICRO DEVICES INC,110.61000,45598435,-0.003064,1614000
61241,2023-07-25,AMD,ADVANCED MICRO DEVICES INC,113.00000,44871287,0.021607,1614000
61241,2023-07-26,AMD,ADVANCED MICRO DEVICES INC,110.09000,51686980,-0.025752,1614000
61241,2023-07-27,AMD,ADVANCED MICRO DEVICES INC,111.10000,70603035,0.009174,1614000
61241,2023-07-28,AMD,ADVANCED MICRO DEVICES INC,112.96000,55454182,0.016742,1615671
61241,2023-07-31,AMD,ADVANCED MICRO DEVICES INC,114.40000,54140529,0.012748,1615671
61241,2023-08-01,AMD,ADVANCED MICRO DEVICES INC,117.60000,97207018,0.027972,1615671
61241,2023-08-02,AMD,ADVANCED MICRO DEVICES INC,109.35000,173317804,-0.070153,1615671
61241,2023-08-03,AMD,ADVANCED MICRO DEVICES INC,113.15000,90669080,0.034751,1615671
61241,2023-08-04,AMD,ADVANCED MICRO DEVICES INC,115.82000,84768233,0.023597,1615671
61241,2023-08-07,AMD,ADVANCED MICRO DEVICES INC,116.81000,65754952,0.008548,1615671
61241,2023-08-08,AMD,ADVANCED MICRO DEVICES INC,113.23000,54097624,-0.030648,1615671
61241,2023-08-09,AMD,ADVANCED MICRO DEVICES INC,110.47000,56213914,-0.024375,1615671
61241,2023-08-10,AMD,ADVANCED MICRO DEVICES INC,110.23000,57239704,-0.002173,1615671
61241,2023-08-11,AMD,ADVANCED MICRO DEVICES INC,107.57000,55624377,-0.024131,1615671
61241,2023-08-14,AMD,ADVANCED MICRO DEVICES INC,111.98000,57390113,0.040997,1615671
61241,2023-08-15,AMD,ADVANCED MICRO DEVICES INC,111.35000,53733804,-0.005626,1615671
61241,2023-08-16,AMD,ADVANCED MICRO DEVICES INC,107.19000,54286180,-0.037360,1615671
61241,2023-08-17,AMD,ADVANCED MICRO DEVICES INC,104.44000,58995996,-0.025655,1615671
61241,2023-08-18,AMD,ADVANCED MICRO DEVICES INC,105.45000,60004464,0.009671,1615671
61241,2023-08-21,AMD,ADVANCED MICRO DEVICES INC,108.22000,49538709,0.026268,1615671
61241,2023-08-22,AMD,ADVANCED MICRO DEVICES INC,105.66000,47291727,-0.023655,1615671
61241,2023-08-23,AMD,ADVANCED MICRO DEVICES INC,109.43000,54660230,0.035680,1615671
61241,2023-08-24,AMD,ADVANCED MICRO DEVICES INC,101.80000,109019540,-0.069725,1615671
61241,2023-08-25,AMD,ADVANCED MICRO DEVICES INC,102.25000,74884336,0.004420,1615671
61241,2023-08-28,AMD,ADVANCED MICRO DEVICES INC,102.61000,55322102,0.003521,1615671
61241,2023-08-29,AMD,ADVANCED MICRO DEVICES INC,105.92000,50814725,0.032258,1615671
61241,2023-08-30,AMD,ADVANCED MICRO DEVICES INC,106.59000,54800473,0.006326,1615671
61241,2023-08-31,AMD,ADVANCED MICRO DEVICES INC,105.72000,58864004,-0.008162,1615671
61241,2023-09-01,AMD,ADVANCED MICRO DEVICES INC,109.45000,54798861,0.035282,1615671
61241,2023-09-05,AMD,ADVANCED MICRO DEVICES INC,110.78000,65979020,0.012152,1615671
61241,2023-09-06,AMD,ADVANCED MICRO DEVICES INC,109.28000,47706298,-0.013540,1615671
61241,2023-09-07,AMD,ADVANCED MICRO DEVICES INC,106.59000,49036670,-0.024616,1615671
61241,2023-09-08,AMD,ADVANCED MICRO DEVICES INC,106.09000,46236699,-0.004691,1615671
61241,2023-09-11,AMD,ADVANCED MICRO DEVICES INC,105.32000,50558766,-0.007258,1615671
61241,2023-09-12,AMD,ADVANCED MICRO DEVICES INC,105.31000,44388016,-0.000095,1615671
61241,2023-09-13,AMD,ADVANCED MICRO DEVICES INC,107.71000,44660303,0.022790,1615671
61241,2023-09-14,AMD,ADVANCED MICRO DEVICES INC,106.63000,45878344,-0.010027,1615671
61241,2023-09-15,AMD,ADVANCED MICRO DEVICES INC,101.49000,70972958,-0.048204,1615671
61241,2023-09-18,AMD,ADVANCED MICRO DEVICES INC,102.37000,49011524,0.008671,1615671
61241,2023-09-19,AMD,ADVANCED MICRO DEVICES INC,101.61000,41682833,-0.007424,1615671
61241,2023-09-20,AMD,ADVANCED MICRO DEVICES INC,100.34000,55143031,-0.012499,1615671
61241,2023-09-21,AMD,ADVANCED MICRO DEVICES INC,96.11000,59636959,-0.042157,1615671
61241,2023-09-22,AMD,ADVANCED MICRO DEVICES INC,96.20000,52125552,0.000936,1615671
61241,2023-09-25,AMD,ADVANCED MICRO DEVICES INC,97.38000,43204409,0.012266,1615671
61241,2023-09-26,AMD,ADVANCED MICRO DEVICES INC,95.96000,42847986,-0.014582,1615671
61241,2023-09-27,AMD,ADVANCED MICRO DEVICES INC,98.07000,50973358,0.021988,1615671
61241,2023-09-28,AMD,ADVANCED MICRO DEVICES INC,102.76000,72506264,0.047823,1615671
61241,2023-09-29,AMD,ADVANCED MICRO DEVICES INC,102.82000,56081964,0.000584,1615000
61241,2023-10-02,AMD,ADVANCED MICRO DEVICES INC,103.27000,45095751,0.004377,1615000
61241,2023-10-03,AMD,ADVANCED MICRO DEVICES INC,100.08000,48091182,-0.030890,1615000
61241,2023-10-04,AMD,ADVANCED MICRO DEVICES INC,104.07000,50998961,0.039868,1615000
61241,2023-10-05,AMD,ADVANCED MICRO DEVICES INC,102.91000,51751600,-0.011146,1615000
61241,2023-10-06,AMD,ADVANCED MICRO DEVICES INC,107.24000,64825364,0.042076,1615000
61241,2023-10-09,AMD,ADVANCED MICRO DEVICES INC,106.97000,39568604,-0.002518,1615000
61241,2023-10-10,AMD,ADVANCED MICRO DEVICES INC,109.01000,57070280,0.019071,1615000
61241,2023-10-11,AMD,ADVANCED MICRO DEVICES INC,108.31000,51061011,-0.006421,1615000
61241,2023-10-12,AMD,ADVANCED MICRO DEVICES INC,108.79000,60916854,0.004432,1615000
61241,2023-10-13,AMD,ADVANCED MICRO DEVICES INC,105.09000,52902454,-0.034011,1615000
61241,2023-10-16,AMD,ADVANCED MICRO DEVICES INC,106.46000,42450048,0.013036,1615000
61241,2023-10-17,AMD,ADVANCED MICRO DEVICES INC,105.14000,49605401,-0.012399,1615000
61241,2023-10-18,AMD,ADVANCED MICRO DEVICES INC,102.17000,50427021,-0.028248,1615000
61241,2023-10-19,AMD,ADVANCED MICRO DEVICES INC,102.40000,52693863,0.002251,1615000
61241,2023-10-20,AMD,ADVANCED MICRO DEVICES INC,101.81000,61458207,-0.005762,1615000
61241,2023-10-23,AMD,ADVANCED MICRO DEVICES INC,100.01000,50787132,-0.017680,1615000
61241,2023-10-24,AMD,ADVANCED MICRO DEVICES INC,101.67000,51931186,0.016598,1615000
61241,2023-10-25,AMD,ADVANCED MICRO DEVICES INC,96.05500,53330531,-0.055228,1615000
61241,2023-10-26,AMD,ADVANCED MICRO DEVICES INC,93.67000,49889687,-0.024830,1615000
61241,2023-10-27,AMD,ADVANCED MICRO DEVICES INC,96.43000,52391417,0.029465,1615499
61241,2023-10-30,AMD,ADVANCED MICRO DEVICES INC,96.18000,43687925,-0.002593,1615499
61241,2023-10-31,AMD,ADVANCED MICRO DEVICES INC,98.50000,79710726,0.024121,1615499
61241,2023-11-01,AMD,ADVANCED MICRO DEVICES INC,108.04000,137374160,0.096853,1615499
61241,2023-11-02,AMD,ADVANCED MICRO DEVICES INC,107.83000,71126488,-0.001944,1615499
61241,2023-11-03,AMD,ADVANCED MICRO DEVICES INC,112.25000,65371425,0.040990,1615499
61241,2023-11-06,AMD,ADVANCED MICRO DEVICES INC,111.75000,49076124,-0.004454,1615499
61241,2023-11-07,AMD,ADVANCED MICRO DEVICES INC,113.45000,50433209,0.015213,1615499
61241,2023-11-08,AMD,ADVANCED MICRO DEVICES INC,113.59000,41731733,0.001234,1615499
61241,2023-11-09,AMD,ADVANCED MICRO DEVICES INC,113.49000,60720635,-0.000880,1615499
61241,2023-11-10,AMD,ADVANCED MICRO DEVICES INC,118.59000,74796097,0.044938,1615499
61241,2023-11-13,AMD,ADVANCED MICRO DEVICES INC,116.79000,46590201,-0.015178,1615499
61241,2023-11-14,AMD,ADVANCED MICRO DEVICES INC,119.88000,60720128,0.026458,1615499
61241,2023-11-15,AMD,ADVANCED MICRO DEVICES INC,118.00000,59186857,-0.015682,1615499
61241,2023-11-16,AMD,ADVANCED MICRO DEVICES INC,119.83000,49313530,0.015508,1615499
61241,2023-11-17,AMD,ADVANCED MICRO DEVICES INC,120.62000,38427727,0.006593,1615499
61241,2023-11-20,AMD,ADVANCED MICRO DEVICES INC,121.53000,43059487,0.007544,1615499
61241,2023-11-21,AMD,ADVANCED MICRO DEVICES INC,119.16000,41409043,-0.019501,1615499
61241,2023-11-22,AMD,ADVANCED MICRO DEVICES INC,122.51000,56555784,0.028113,1615499
61241,2023-11-24,AMD,ADVANCED MICRO DEVICES INC,122.31000,18951162,-0.001633,1615499
61241,2023-11-27,AMD,ADVANCED MICRO DEVICES INC,122.65000,32643267,0.002780,1615499
61241,2023-11-28,AMD,ADVANCED MICRO DEVICES INC,122.01000,31936985,-0.005218,1615499
61241,2023-11-29,AMD,ADVANCED MICRO DEVICES INC,123.85000,37697757,0.015081,1615499
61241,2023-11-30,AMD,ADVANCED MICRO DEVICES INC,121.16000,44264606,-0.021720,1615499
61241,2023-12-01,AMD,ADVANCED MICRO DEVICES INC,121.39000,36755992,0.001898,1615499
61241,2023-12-04,AMD,ADVANCED MICRO DEVICES INC,118.57000,39630760,-0.023231,1615499
61241,2023-12-05,AMD,ADVANCED MICRO DEVICES INC,118.38000,39017356,-0.001602,1615499
61241,2023-12-06,AMD,ADVANCED MICRO DEVICES INC,116.82000,60253106,-0.013178,1615499
61241,2023-12-07,AMD,ADVANCED MICRO DEVICES INC,128.37000,117836543,0.098870,1615499
61241,2023-12-08,AMD,ADVANCED MICRO DEVICES INC,128.92000,88935480,0.004285,1615499
61241,2023-12-11,AMD,ADVANCED MICRO DEVICES INC,134.41000,98287519,0.042585,1615499
61241,2023-12-12,AMD,ADVANCED MICRO DEVICES INC,137.61000,111307473,0.023808,1615499
61241,2023-12-13,AMD,ADVANCED MICRO DEVICES INC,138.19000,70482870,0.004215,1615499
61241,2023-12-14,AMD,ADVANCED MICRO DEVICES INC,138.00000,76074267,-0.001375,1615499
61241,2023-12-15,AMD,ADVANCED MICRO DEVICES INC,139.14999,70086639,0.008333,1615499
61241,2023-12-18,AMD,ADVANCED MICRO DEVICES INC,138.89999,44965447,-0.001797,1615499
61241,2023-12-19,AMD,ADVANCED MICRO DEVICES INC,140.14999,63512200,0.008999,1615499
61241,2023-12-20,AMD,ADVANCED MICRO DEVICES INC,135.47000,54542554,-0.033393,1615499
61241,2023-12-21,AMD,ADVANCED MICRO DEVICES INC,139.91000,46991167,0.032775,1615499
61241,2023-12-22,AMD,ADVANCED MICRO DEVICES INC,139.60001,35264605,-0.002216,1615499
61241,2023-12-26,AMD,ADVANCED MICRO DEVICES INC,143.41000,47027120,0.027292,1615499
61241,2023-12-27,AMD,ADVANCED MICRO DEVICES INC,146.07001,48752113,0.018548,1615499
61241,2023-12-28,AMD,ADVANCED MICRO DEVICES INC,148.75999,63667175,0.018416,1615499
61241,2023-12-29,AMD,ADVANCED MICRO DEVICES INC,147.41000,61941038,-0.009075,1616000
61241,2024-01-02,AMD,ADVANCED MICRO DEVICES INC,138.58000,64634276,-0.059901,1616000
61241,2024-01-03,AMD,ADVANCED MICRO DEVICES INC,135.32001,61754128,-0.023524,1616000
